school,sex,age,address,famsize,pstatus,medu,fedu,mjob,fjob,reason,nursery,internet,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,higher,romantic,famrel,freetime,goout,dalc,walc,health,absences,g1,g2,g3,avg_early_grades,parental_education,total_alcohol,high_absences,failure_study_ratio,grade_improvement,alc_ratio
GP,F,1.0,U,GT3,T,-0.5,0.5,services,services,reputation,yes,no,father,0.0,0.0,0.0,no,yes,no,yes,yes,no,1.0,1.0,-0.5,1.0,0.5,0.5,-0.6666666666666666,1.0,1.2,1.5,1.2222222222222223,0.0,0.6666666666666666,0.0,0.0,0.5,0.0
GP,F,0.0,U,GT3,T,0.0,-0.5,other,other,reputation,yes,yes,mother,0.0,0.0,0.0,no,yes,yes,no,yes,no,-3.0,-1.0,-0.5,0.0,0.0,-1.5,1.6666666666666667,0.2,0.4,0.25,0.3333333333333333,-0.3333333333333333,0.0,1.0,0.0,0.5,0.0
GP,M,1.0,U,GT3,T,0.0,0.0,services,services,other,yes,yes,mother,0.0,0.0,0.0,no,yes,no,yes,yes,yes,0.0,0.0,0.5,1.0,0.5,0.0,1.3333333333333333,0.2,0.2,0.0,0.2222222222222222,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
GP,M,0.0,U,GT3,T,-1.0,-0.5,services,services,other,yes,yes,mother,0.0,-1.0,0.0,no,yes,yes,yes,yes,yes,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,0.0,0.2,0.0,0.1111111111111111,-1.0,0.0,0.0,0.0,0.5,0.0
GP,M,0.0,U,LE3,T,-0.5,-1.0,other,other,course,yes,yes,mother,0.0,0.0,0.0,no,no,yes,yes,yes,yes,0.0,-1.0,0.0,0.0,0.0,0.5,-0.6666666666666666,0.8,0.8,1.0,0.8888888888888888,-1.0,0.0,0.0,0.0,0.0,0.0
GP,F,1.0,U,GT3,A,0.0,0.0,health,other,reputation,no,yes,mother,0.0,0.0,0.0,no,yes,no,no,yes,yes,-1.0,0.0,0.0,0.0,0.5,-0.5,0.3333333333333333,-0.6,-0.8,-0.5,-0.7777777777777778,0.0,0.3333333333333333,1.0,0.0,-0.5,1.0
GP,M,1.0,R,GT3,T,-1.0,-0.5,at_home,other,home,yes,no,mother,0.0,0.0,0.0,no,no,no,no,yes,no,-1.0,-2.0,0.0,0.0,1.5,-0.5,0.0,-0.6,-0.4,-0.25,-0.5555555555555556,-1.0,1.0,0.0,0.0,0.5,3.0
GP,F,0.0,U,GT3,T,-0.5,0.0,services,services,course,yes,yes,mother,0.0,0.0,0.0,no,no,no,no,yes,no,0.0,0.0,0.0,0.0,-0.5,-1.0,1.0,0.0,0.2,0.5,0.1111111111111111,-0.3333333333333333,-0.3333333333333333,1.0,0.0,0.5,-1.0
GP,F,1.0,U,GT3,T,-1.0,-1.0,at_home,services,course,yes,yes,mother,0.0,0.0,0.0,no,no,no,yes,yes,no,1.0,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6,-0.6,-0.5,-0.6666666666666666,-1.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,1.0,U,GT3,T,-1.0,-0.5,at_home,services,other,no,yes,other,1.0,0.0,0.0,no,no,yes,yes,yes,no,0.0,1.0,0.5,3.0,1.5,0.5,1.3333333333333333,-0.8,-0.6,-0.75,-0.7777777777777778,-1.0,2.0,1.0,0.0,0.5,0.0
GP,M,0.0,R,GT3,T,0.0,0.0,services,services,reputation,yes,yes,mother,0.0,-1.0,0.0,no,yes,no,yes,yes,no,0.0,0.0,-0.5,2.0,1.0,0.5,0.6666666666666666,-0.6,-0.4,-0.25,-0.5555555555555556,0.0,1.3333333333333333,1.0,0.0,0.5,0.0
GP,M,0.0,U,GT3,T,-0.5,0.0,other,other,home,yes,yes,father,1.0,-1.0,0.0,no,no,no,no,yes,no,1.0,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,0.4,0.6,0.75,0.5555555555555556,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.5,-1.0
GP,F,1.0,U,LE3,T,-0.5,0.5,services,services,course,yes,yes,father,0.0,0.0,0.0,no,no,no,yes,yes,yes,0.0,0.0,-0.5,0.0,-0.5,0.5,-0.6666666666666666,0.6,0.8,1.0,0.7777777777777778,0.0,-0.3333333333333333,0.0,0.0,0.5,-1.0
GP,M,1.0,U,GT3,T,0.5,0.5,services,teacher,home,yes,yes,mother,0.0,-1.0,0.0,no,no,no,no,yes,no,1.0,-1.0,0.0,0.0,0.0,0.5,0.0,1.2,0.8,1.25,1.1111111111111112,0.6666666666666666,0.0,0.0,0.0,-1.0,0.0
GP,M,0.0,R,LE3,T,0.0,0.0,teacher,other,home,yes,yes,father,2.0,-1.0,0.0,no,yes,yes,yes,yes,no,-1.0,0.0,0.5,2.0,1.5,-0.5,0.6666666666666666,-0.4,-0.4,-0.25,-0.4444444444444444,0.0,1.6666666666666667,1.0,0.0,0.0,0.5
GP,F,0.0,U,LE3,T,0.5,0.5,teacher,teacher,reputation,yes,yes,mother,0.0,0.0,0.0,no,yes,yes,no,yes,no,0.0,2.0,-0.5,0.0,0.0,-0.5,-0.6666666666666666,-0.4,-0.4,-0.25,-0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
GP,F,0.0,U,GT3,T,0.5,0.0,health,other,home,yes,yes,mother,0.0,0.0,0.0,no,yes,no,yes,yes,no,0.0,0.0,1.0,0.0,1.5,-1.0,-0.3333333333333333,1.0,1.0,1.25,1.1111111111111112,0.3333333333333333,1.0,0.0,0.0,0.0,3.0
GP,F,0.0,U,GT3,T,-0.5,0.0,other,other,reputation,yes,no,mother,0.0,0.0,0.0,yes,yes,yes,yes,yes,no,0.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,-0.6,-0.2,-0.25,-0.4444444444444444,-0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0
GP,F,1.0,U,GT3,T,-1.0,-1.0,other,other,course,no,no,mother,0.0,0.0,0.0,no,yes,yes,no,yes,no,0.0,1.0,0.5,0.0,0.5,-1.5,0.0,-0.4,-0.4,-0.25,-0.4444444444444444,-1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
GP,F,1.0,R,GT3,T,-0.5,-0.5,other,other,reputation,yes,yes,mother,0.0,-1.0,0.0,no,yes,no,no,yes,no,1.0,0.0,-0.5,0.0,0.0,-0.5,2.3333333333333335,-0.8,-1.0,-1.25,-1.0,-0.6666666666666666,0.0,1.0,0.0,-0.5,0.0
GP,F,0.0,R,GT3,T,-0.5,-0.5,services,services,reputation,no,yes,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,no,1.0,0.0,1.0,0.0,-0.5,0.5,0.3333333333333333,-0.2,-0.2,0.0,-0.2222222222222222,-0.6666666666666666,-0.3333333333333333,1.0,0.0,0.0,-1.0
GP,F,0.0,U,GT3,A,0.0,-1.0,services,other,course,yes,yes,mother,0.0,0.0,3.0,no,yes,yes,no,yes,no,-2.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,-0.8,-0.8,-1.0,-0.8888888888888888,-0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,-0.6666666666666667
GP,F,0.0,U,GT3,T,0.5,0.0,teacher,other,other,yes,yes,mother,0.0,0.0,0.0,no,no,yes,yes,yes,yes,-3.0,0.0,-0.5,0.0,-0.5,-1.5,1.0,0.0,0.2,0.5,0.1111111111111111,0.3333333333333333,-0.3333333333333333,1.0,0.0,0.5,-1.0
GP,F,0.0,U,GT3,T,-1.0,-1.0,at_home,other,home,yes,no,mother,1.0,-1.0,0.0,no,yes,yes,no,yes,no,0.0,0.0,-0.5,0.0,1.0,0.5,0.3333333333333333,-0.4,-0.4,-0.25,-0.4444444444444444,-1.3333333333333333,0.6666666666666666,1.0,0.0,0.0,2.0
GP,F,1.0,R,GT3,T,0.5,0.0,teacher,other,reputation,yes,yes,mother,1.0,1.0,0.0,no,yes,yes,yes,yes,yes,0.0,1.0,-0.5,0.0,-0.5,0.0,0.3333333333333333,-0.8,-0.8,-1.0,-0.8888888888888888,0.3333333333333333,-0.3333333333333333,1.0,0.0,0.0,-1.0
GP,F,3.0,U,GT3,T,0.0,0.0,other,other,reputation,yes,yes,other,0.0,2.0,0.0,no,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,-0.6,-0.6,-0.75,-0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0
GP,M,1.0,U,LE3,T,0.5,0.5,services,other,home,yes,yes,mother,0.0,0.0,0.0,no,yes,yes,no,yes,yes,1.0,0.0,1.0,3.0,1.5,-0.5,1.5,0.2,0.2,0.5,0.2222222222222222,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
GP,F,0.0,U,GT3,A,-0.5,-0.5,other,other,reputation,yes,yes,mother,0.0,0.0,0.0,yes,yes,yes,no,yes,no,-1.0,0.0,0.5,0.0,-0.5,0.0,-0.6666666666666666,0.2,0.4,0.75,0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.5,-1.0
GP,M,2.0,U,GT3,T,-0.5,-0.5,services,other,home,yes,yes,mother,0.0,0.0,1.0,no,yes,yes,yes,yes,no,0.0,1.0,0.5,1.0,1.0,0.5,1.8333333333333333,-1.0,-0.8,-0.75,-1.0,-0.6666666666666666,1.0,1.0,0.3333333333333333,0.5,0.6666666666666665
GP,F,1.0,R,LE3,T,0.5,0.5,services,other,other,yes,no,mother,0.0,-1.0,0.0,no,yes,yes,no,yes,no,1.0,-1.0,-1.0,0.0,0.0,-0.5,1.3333333333333333,-0.6,-0.2,-0.25,-0.4444444444444444,0.6666666666666666,0.0,1.0,0.0,1.0,0.0
GP,F,1.0,U,LE3,T,0.0,-0.5,other,other,reputation,yes,yes,mother,1.0,0.0,0.0,no,no,yes,no,yes,no,0.0,1.0,0.5,0.0,0.5,-1.5,-0.3333333333333333,0.6,0.8,1.0,0.7777777777777778,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0
GP,M,2.0,U,LE3,T,0.0,0.0,services,health,home,yes,yes,father,0.0,0.0,1.0,no,yes,yes,no,yes,no,-1.0,-1.0,0.5,1.0,1.0,0.0,1.5,-1.0,-1.0,-0.75,-1.1111111111111112,0.0,1.0,1.0,0.3333333333333333,0.0,0.6666666666666665
GP,F,1.0,U,GT3,T,-0.5,0.0,at_home,other,home,yes,no,father,1.0,-1.0,0.0,no,yes,yes,no,yes,no,-1.0,0.0,0.0,0.0,1.0,-0.5,-0.16666666666666666,-0.8,-0.8,-0.75,-0.8888888888888888,-0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,2.0
GP,F,1.0,U,GT3,T,-0.5,-0.5,at_home,at_home,course,yes,yes,mother,0.0,1.0,0.0,no,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,-0.4,-0.2,-0.25,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.5,-1.0
GP,F,1.0,R,GT3,T,-0.5,-1.0,at_home,services,reputation,yes,yes,mother,1.0,0.0,0.0,no,yes,no,yes,yes,no,0.0,-1.0,1.0,0.0,0.0,0.5,-0.3333333333333333,-1.0,-1.0,-1.25,-1.1111111111111112,-1.0,0.0,0.0,0.0,0.0,0.0
GP,F,0.0,U,GT3,T,-0.5,0.0,services,teacher,other,yes,yes,mother,0.0,0.0,0.0,yes,no,no,no,yes,no,-2.0,0.0,-1.0,0.0,-0.5,-0.5,-0.3333333333333333,1.0,1.0,1.5,1.1111111111111112,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,2.0,U,GT3,T,-0.5,-0.5,other,other,home,yes,yes,mother,1.0,0.0,0.0,no,yes,yes,no,yes,no,-1.0,0.0,0.0,4.0,1.5,0.0,-0.6666666666666666,0.2,0.4,0.5,0.3333333333333333,-0.6666666666666666,2.3333333333333335,0.0,0.0,0.5,-0.33333333333333326
GP,F,0.0,U,GT3,T,0.5,0.5,teacher,services,home,no,yes,mother,0.0,1.0,0.0,no,yes,no,yes,yes,no,1.0,0.0,-0.5,0.0,-0.5,0.5,-0.6666666666666666,0.4,0.4,0.75,0.4444444444444444,0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,F,2.0,R,GT3,T,0.0,-1.0,other,other,reputation,yes,yes,mother,0.0,0.0,1.0,no,no,no,yes,yes,yes,1.0,0.0,0.0,0.0,-0.5,0.0,2.0,-0.4,-0.6,-1.0,-0.5555555555555556,-0.6666666666666666,-0.3333333333333333,1.0,0.3333333333333333,-0.5,-1.0
GP,F,1.0,U,GT3,T,0.0,-0.5,other,other,course,no,yes,mother,0.0,0.0,0.0,no,no,no,yes,yes,no,1.0,0.0,0.5,0.0,0.5,-0.5,1.0,1.0,0.8,1.0,1.0,-0.3333333333333333,0.3333333333333333,1.0,0.0,-0.5,1.0
GP,M,1.0,U,LE3,T,-0.5,0.0,services,services,reputation,no,yes,father,0.0,0.0,0.0,no,yes,yes,no,yes,no,1.0,0.0,0.0,0.0,0.5,-0.5,-0.3333333333333333,0.2,0.0,0.25,0.1111111111111111,-0.3333333333333333,0.3333333333333333,0.0,0.0,-0.5,1.0
GP,M,2.0,U,LE3,T,-0.5,-1.0,at_home,other,course,yes,yes,mother,3.0,0.0,0.0,yes,yes,yes,yes,yes,yes,0.0,0.0,-0.5,3.0,1.5,-0.5,1.6666666666666667,-0.2,-0.6,-0.5,-0.4444444444444444,-1.0,2.0,1.0,0.0,-1.0,0.0
GP,F,1.0,U,GT3,A,-0.5,-1.0,other,other,course,yes,yes,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,-1.0,-1.0,0.0,0.0,0.0,-0.5,1.0,0.2,-0.2,0.25,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0
GP,F,1.0,U,LE3,T,0.5,0.0,health,other,reputation,yes,yes,father,0.0,0.0,0.0,no,no,no,yes,yes,yes,-1.0,-1.0,0.0,0.0,0.0,-0.5,1.6666666666666667,0.4,0.4,0.75,0.4444444444444444,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
GP,M,1.0,R,GT3,T,-0.5,-0.5,other,other,course,yes,yes,father,1.0,0.0,0.0,no,yes,yes,yes,yes,no,0.0,2.0,-0.5,0.0,-0.5,-1.5,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,1.0,U,GT3,T,0.5,0.5,teacher,teacher,reputation,yes,yes,mother,0.0,0.0,0.0,yes,yes,no,yes,yes,yes,0.0,2.0,1.0,0.0,0.5,-1.0,1.6666666666666667,0.0,-0.4,-0.5,-0.2222222222222222,0.6666666666666666,0.3333333333333333,1.0,0.0,-1.0,1.0
GP,M,0.0,U,GT3,T,0.5,0.5,health,other,reputation,yes,yes,father,0.0,0.0,0.0,no,yes,yes,yes,yes,no,0.0,-1.0,0.5,1.0,1.0,-1.5,-0.3333333333333333,0.6,0.4,0.5,0.5555555555555556,0.6666666666666666,1.0,0.0,0.0,-0.5,0.6666666666666665
GP,M,0.0,U,LE3,T,-1.0,-1.0,other,other,home,yes,yes,mother,1.0,0.0,0.0,no,yes,yes,no,yes,no,-1.0,1.0,-0.5,0.0,-0.5,0.5,2.3333333333333335,-0.4,-0.8,-1.25,-0.6666666666666666,-1.3333333333333333,-0.3333333333333333,1.0,0.0,-1.0,-1.0
GP,M,0.0,U,GT3,T,0.0,-0.5,at_home,other,reputation,yes,yes,mother,1.0,1.0,0.0,no,no,no,yes,yes,yes,1.0,0.0,0.0,0.0,0.5,-1.0,1.0,0.0,-0.4,-0.25,-0.2222222222222222,-0.3333333333333333,0.3333333333333333,1.0,0.0,-1.0,1.0
GP,M,1.0,U,LE3,T,-0.5,-0.5,other,other,home,no,yes,father,0.0,0.0,0.0,no,no,yes,yes,yes,yes,0.0,1.0,-0.5,4.0,1.5,0.0,0.0,0.6,0.4,0.5,0.5555555555555556,-0.6666666666666666,2.3333333333333335,0.0,0.0,-0.5,-0.33333333333333326
GP,F,0.0,U,GT3,T,-0.5,-1.0,other,other,home,yes,yes,mother,0.0,-1.0,0.0,no,no,no,no,yes,yes,0.0,2.0,-0.5,0.0,-0.5,0.5,2.6666666666666665,0.4,0.2,0.25,0.3333333333333333,-1.0,-0.3333333333333333,1.0,0.0,-0.5,-1.0
GP,F,1.0,R,GT3,T,-0.5,-1.0,at_home,services,course,yes,no,mother,2.0,0.0,0.0,no,no,no,yes,yes,no,-2.0,-2.0,-1.0,0.0,-0.5,-0.5,-0.3333333333333333,0.4,0.0,0.0,0.2222222222222222,-1.0,-0.3333333333333333,0.0,0.0,-1.0,-1.0
GP,M,1.0,U,LE3,T,0.5,0.0,health,other,course,yes,yes,mother,1.0,0.0,0.0,no,no,no,yes,yes,yes,-2.0,2.0,1.0,0.0,1.0,0.5,1.6666666666666667,0.2,0.2,0.25,0.2222222222222222,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,2.0
GP,M,1.0,R,LE3,A,0.5,0.5,teacher,other,course,yes,yes,mother,1.0,0.0,0.0,no,yes,yes,no,yes,no,-1.0,0.0,0.0,1.0,0.5,0.0,-0.3333333333333333,-0.2,0.0,0.25,-0.1111111111111111,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,0.0
GP,M,0.0,U,GT3,T,0.5,0.5,services,services,course,yes,yes,mother,0.0,-1.0,0.0,no,no,no,yes,yes,no,1.0,0.0,-0.5,0.0,0.0,0.5,-0.6666666666666666,0.4,0.2,0.25,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,-0.5,0.0
GP,M,0.0,U,GT3,T,-0.5,-1.0,other,other,course,yes,yes,mother,2.0,-1.0,0.0,no,no,no,no,yes,no,0.0,0.0,0.0,0.0,-0.5,0.0,0.3333333333333333,1.4,1.4,1.75,1.5555555555555556,-1.0,-0.3333333333333333,1.0,0.0,0.0,-1.0
GP,M,1.0,U,GT3,T,-0.5,0.0,other,other,course,yes,yes,father,1.0,-1.0,0.0,no,no,no,no,yes,no,1.0,-1.0,-0.5,0.0,-0.5,-1.0,0.0,0.2,0.2,0.5,0.2222222222222222,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,6.0,U,GT3,T,0.0,-1.0,services,services,other,no,yes,mother,0.0,-1.0,3.0,no,no,no,no,no,yes,1.0,1.0,1.0,4.0,1.5,-1.5,2.0,-1.0,-0.6,-0.75,-0.8888888888888888,-0.6666666666666666,2.3333333333333335,1.0,1.5,1.0,-0.33333333333333326
GP,M,2.0,R,LE3,T,0.0,0.0,other,services,course,yes,yes,mother,0.0,0.0,1.0,no,yes,no,no,yes,yes,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,-1.6,-1.2,-1.5,-1.5555555555555556,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0
GP,M,0.0,U,GT3,T,-1.5,-0.5,other,other,other,no,yes,mother,0.0,-1.0,0.0,no,no,yes,no,yes,no,0.0,0.0,-0.5,1.0,1.0,0.5,-0.6666666666666666,0.4,0.8,1.0,0.6666666666666666,-1.3333333333333333,1.0,0.0,0.0,1.0,0.6666666666666665
GP,M,2.0,U,GT3,T,0.0,-0.5,services,other,course,yes,yes,mother,1.0,-1.0,1.0,no,no,no,no,no,no,0.0,1.0,1.0,1.0,1.0,0.5,-0.6666666666666666,-1.0,-0.6,-0.75,-0.8888888888888888,-0.3333333333333333,1.0,0.0,0.5,1.0,0.6666666666666665
GP,M,0.0,U,GT3,T,0.0,0.0,at_home,other,reputation,no,yes,other,2.0,0.0,0.0,yes,yes,no,no,yes,no,1.0,0.0,0.0,0.0,0.5,-1.0,0.3333333333333333,-0.8,-0.2,-0.25,-0.5555555555555556,0.0,0.3333333333333333,1.0,0.0,1.5,1.0
GP,M,2.0,U,GT3,T,-0.5,-1.0,services,services,other,no,yes,mother,0.0,-1.0,1.0,no,no,no,no,no,no,-1.0,-1.0,1.0,1.0,1.5,0.5,0.0,-1.0,-0.4,-0.75,-0.7777777777777778,-1.0,1.3333333333333333,0.0,0.5,1.5,1.3333333333333335
GP,M,0.0,R,GT3,T,-0.5,-1.0,other,other,course,no,no,mother,1.0,-1.0,0.0,no,no,no,yes,yes,no,-1.0,0.0,-0.5,0.0,0.5,-0.5,-0.6666666666666666,-0.6,-0.4,-0.75,-0.5555555555555556,-1.0,0.3333333333333333,0.0,0.0,0.5,1.0
GP,M,1.0,R,GT3,T,-0.5,-1.0,other,other,course,no,yes,mother,0.0,-1.0,0.0,no,no,no,no,yes,no,0.0,1.0,-0.5,1.0,1.0,0.5,-0.6666666666666666,-0.6,0.2,0.25,-0.2222222222222222,-1.0,1.0,0.0,0.0,2.0,0.6666666666666665
GP,M,1.0,U,LE3,T,-1.0,-1.0,health,other,course,yes,yes,mother,1.0,-1.0,1.0,no,yes,no,yes,yes,no,0.0,1.0,0.5,0.0,0.0,0.5,-0.3333333333333333,-0.8,-0.4,-0.75,-0.6666666666666666,-1.3333333333333333,0.0,0.0,0.5,1.0,0.0
GP,F,1.0,U,LE3,T,0.5,-0.5,teacher,services,reputation,yes,yes,mother,0.0,2.0,0.0,no,yes,yes,yes,yes,no,0.0,-1.0,0.0,0.0,-0.5,0.0,0.3333333333333333,0.6,0.2,0.5,0.4444444444444444,0.0,-0.3333333333333333,1.0,0.0,-1.0,-1.0
GP,M,3.0,U,LE3,A,0.5,0.0,services,at_home,reputation,yes,yes,mother,0.0,0.0,0.0,no,yes,no,no,yes,no,0.0,0.0,-1.0,0.0,-0.5,-1.5,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,0.0,-1.0
GP,M,2.0,U,GT3,T,-0.5,-1.0,other,other,home,yes,yes,mother,0.0,0.0,0.0,no,no,no,yes,yes,no,1.0,-1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.8,0.6,0.75,0.7777777777777778,-1.0,0.0,1.0,0.0,-0.5,0.0
GP,M,2.0,U,GT3,T,0.5,0.0,teacher,other,course,no,yes,mother,0.0,0.0,0.0,no,yes,yes,no,yes,no,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.3333333333333333,-0.6,-0.6,-0.75,-0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,2.0,R,GT3,T,0.0,-0.5,other,other,course,no,no,mother,0.0,1.0,0.0,no,no,no,yes,yes,no,1.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,0.4,0.2,0.25,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-0.5,-1.0
GP,F,1.0,U,GT3,T,0.0,0.0,other,other,home,no,no,mother,0.0,1.0,0.0,no,no,no,yes,yes,no,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,-0.2,-0.4,-0.5,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,-0.5,-1.0
GP,M,2.0,R,LE3,A,0.0,0.5,other,other,reputation,yes,yes,mother,1.0,0.0,0.0,no,yes,yes,yes,yes,no,0.0,-1.0,1.0,2.0,1.0,-1.5,1.5,1.2,1.2,1.5,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,0.0
GP,M,1.0,U,GT3,T,0.0,-1.0,services,other,other,yes,yes,mother,0.0,0.0,0.0,no,no,yes,yes,yes,yes,1.0,1.0,0.5,2.0,1.0,0.5,-0.3333333333333333,-0.4,-0.4,-0.25,-0.4444444444444444,-0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0
GP,F,2.0,R,GT3,T,0.5,0.5,teacher,other,reputation,yes,yes,mother,1.0,0.0,0.0,no,no,yes,yes,yes,no,0.0,0.0,0.5,1.0,0.0,0.0,0.6666666666666666,0.2,-0.2,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,-1.0,-0.6666666666666667
GP,M,2.0,U,GT3,T,0.5,-0.5,health,other,reputation,yes,yes,father,0.0,0.0,0.0,no,yes,yes,yes,yes,yes,1.0,1.0,1.0,0.0,0.5,0.5,1.0,-0.2,-0.4,-0.25,-0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,-0.5,1.0
GP,F,3.0,U,GT3,T,0.0,0.0,other,services,home,yes,yes,other,0.0,0.0,2.0,no,yes,yes,yes,yes,no,0.0,0.0,1.0,2.0,0.5,0.5,1.8333333333333333,-0.4,-0.4,-0.5,-0.4444444444444444,0.0,1.0,1.0,0.6666666666666666,0.0,-0.5
GP,F,2.0,U,GT3,T,-0.5,0.0,other,services,reputation,yes,yes,father,0.0,2.0,0.0,no,yes,yes,yes,yes,yes,0.0,2.0,1.0,0.0,0.5,-1.0,0.0,0.8,0.6,0.75,0.7777777777777778,-0.3333333333333333,0.3333333333333333,0.0,0.0,-0.5,1.0
GP,F,2.0,U,LE3,T,-1.0,-1.0,other,other,home,no,no,mother,1.0,0.0,0.0,no,yes,yes,no,yes,no,0.0,1.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,M,1.0,R,GT3,T,-1.0,-0.5,at_home,at_home,home,no,no,mother,0.0,0.0,0.0,no,yes,yes,yes,yes,yes,-1.0,2.0,-0.5,1.0,0.0,-1.5,-0.3333333333333333,0.8,0.6,0.75,0.7777777777777778,-1.0,0.3333333333333333,0.0,0.0,-0.5,-0.6666666666666667
GP,F,1.0,U,GT3,T,-0.5,0.5,at_home,health,reputation,yes,yes,mother,1.0,0.0,0.0,no,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,-0.5,-1.5,-0.3333333333333333,-0.2,-0.2,-0.25,-0.2222222222222222,0.0,-0.3333333333333333,0.0,0.0,0.0,-1.0
GP,F,1.0,U,LE3,T,-0.5,-0.5,services,other,course,yes,yes,mother,1.0,0.0,0.0,yes,yes,yes,no,yes,yes,0.0,1.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.2,0.2,0.25,0.2222222222222222,-0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0
